QuestionID_x,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,QuestionID_y,isValid
USGALLUP.44-323.QT03A,Roosevelt,41,"If the presidential election were being held today how would you vote--for Roosevelt, or for Dewey?",,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,True
USGALLUP.44-323.QT03A,Dewey,50,"If the presidential election were being held today how would you vote--for Roosevelt, or for Dewey?",,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,True
USGALLUP.44-323.QT03A,Undecided,10,"If the presidential election were being held today how would you vote--for Roosevelt, or for Dewey?",,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,True
31093629.00029,Dewey,17,"Regardless of whom you plan to vote for, which man do you believe would--Do the best job of running the war?...(Thomas) Dewey, (Franklin) Roosevelt, neither",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,False
31093629.00029,Roosevelt,63,"Regardless of whom you plan to vote for, which man do you believe would--Do the best job of running the war?...(Thomas) Dewey, (Franklin) Roosevelt, neither",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,False
31093629.00029,Don't know,16,"Regardless of whom you plan to vote for, which man do you believe would--Do the best job of running the war?...(Thomas) Dewey, (Franklin) Roosevelt, neither",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,False
31093629.00029,Neither,3,"Regardless of whom you plan to vote for, which man do you believe would--Do the best job of running the war?...(Thomas) Dewey, (Franklin) Roosevelt, neither",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,False
31093629.00029,,*,"Regardless of whom you plan to vote for, which man do you believe would--Do the best job of running the war?...(Thomas) Dewey, (Franklin) Roosevelt, neither",* = Less than .5 percent.,,04/27/2024,Minneapolis Tribune,,The Minnesota Poll # 10,07/26/1944,07/26/1944,Y,Adult residents of Minnesota--21 years old and over,1002,,Face-to-face interview,,,False
USGALLUP.44-320.QT03,Hull,3,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QT03,Roosevelt,45,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QT03,Wallace,1,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QT03,Rayburn,1,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QT03,Dewey,34,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QT03,Bricker,9,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QT03,Stassen,5,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USGALLUP.44-320.QT03,Warren,2,"Will you look over all these possible candidates and tell me which one man you'd like to see as the next President of the United States? Democratic: Hull, Roosevelt, Wallace, Rayburn, Republican: Dewey, Bricker, Stassen, Warren.",,Asked of Form T half sample.,06/1/1944,Gallup Organization,,Gallup Poll (AIPO),06/9/1944,06/14/1944,Y,National Adult,2924,,Face-to-face interview,Sample size is approximate.,,True
USROPER.44-041.R2,"There's no question but what Roosevelt will make the best possible president for the next four years, and I will be glad to have a chance to vote for him",29,Which of these comes closest to expressing your feelings about the coming (1944) presidential election?,,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
USROPER.44-041.R2,"There are many things about Roosevelt I don't like, but he still would make a better president than Dewey for the next four years",21,Which of these comes closest to expressing your feelings about the coming (1944) presidential election?,,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
USROPER.44-041.R2,"While I think the Republicans should have nominated someone better, Dewey still would make a better president than Roosevelt for the next four years",13,Which of these comes closest to expressing your feelings about the coming (1944) presidential election?,,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
USROPER.44-041.R2,"Dewey was a great choice for the Republicans, and I will be very glad to vote for him",28,Which of these comes closest to expressing your feelings about the coming (1944) presidential election?,,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
USROPER.44-041.R2,Don't know,9,Which of these comes closest to expressing your feelings about the coming (1944) presidential election?,,,07/10/1944,The Roper Organization,Fortune Magazine,Roper/Fortune Survey,06/30/1944,07/10/1944,Y,National adult,4091,,Face-to-face interview,,,False
USGALLUP.44-323.QT04,Dewey,50,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,Roosevelt,36,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,Roosevelt on account of war conditions,*,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,"Roosevelt, unless war is over--if war is still on",*,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,"Dewey, if war is nearly over--if war is over",*,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,Depends on war,*,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,Depends on success of the campaign,*,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,"Dewey, if unions are for him",*,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QT04,Don't know,14,"Regardless of how you, yourself, plan to vote, which presidential candidate do you think will carry this state--Dewey or Roosevelt?",* = less than .5 percent.,Asked of Form T half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.43-306.QK09A,Dewey,41,"If the Presidential election were being held today and Governor Dewey were running for President on the Republican ticket against Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form K half sample.,11/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/11/1943,11/17/1943,Y,National Adult,3049,,Face-to-face interview,"Form K interviewed Nov. 11-16, 1943, Form T Nov. 12-17, 1943. Sample size is approximate.",,True
USGALLUP.43-306.QK09A,Roosevelt,54,"If the Presidential election were being held today and Governor Dewey were running for President on the Republican ticket against Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form K half sample.,11/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/11/1943,11/17/1943,Y,National Adult,3049,,Face-to-face interview,"Form K interviewed Nov. 11-16, 1943, Form T Nov. 12-17, 1943. Sample size is approximate.",,True
USGALLUP.43-306.QK09A,No opinion,6,"If the Presidential election were being held today and Governor Dewey were running for President on the Republican ticket against Roosevelt on the Democratic ticket, how do you think you would vote?",,Asked of Form K half sample.,11/1/1943,Gallup Organization,,Gallup Poll (AIPO),11/11/1943,11/17/1943,Y,National Adult,3049,,Face-to-face interview,"Form K interviewed Nov. 11-16, 1943, Form T Nov. 12-17, 1943. Sample size is approximate.",,True
USGALLUP.44-323.QK03B,Yes,69,Do you think it will make a great deal of difference which of these two men (Dewey and Roosevelt) is elected (President)?,,Asked of Form K half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
USGALLUP.44-323.QK03B,No,21,Do you think it will make a great deal of difference which of these two men (Dewey and Roosevelt) is elected (President)?,,Asked of Form K half sample.,07/1/1944,Gallup Organization,,Gallup Poll (AIPO),07/20/1944,07/26/1944,Y,National Adult,3033,,Face-to-face interview,"Sample size is approximate. Form K interviewed July 20--25, 44 and Form T interviewed July 21--26, 1944",,False
