QuestionID,RespTxt,RespPct,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,isValid
USHARRIS.091376.R1B,Ford,43,"Now, if you had to choose, who do you think could do a better job as President on...Keeping the federal spending under control--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1B,Carter,37,"Now, if you had to choose, who do you think could do a better job as President on...Keeping the federal spending under control--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1B,Not sure,20,"Now, if you had to choose, who do you think could do a better job as President on...Keeping the federal spending under control--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USGALLUP.959.Q015K,Ford,33,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Spending the taxpayers' money wisely?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015K,Carter,41,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Spending the taxpayers' money wisely?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USGALLUP.959.Q015K,Undecided,27,"Regardless of which man you happen to prefer (for president in 1976)--Ford or Carter--please tell me which one you, yourself, feel would do a better job of: Spending the taxpayers' money wisely?",,,09/27/1976,Gallup Organization,,Gallup Poll (AIPO),09/24/1976,09/27/1976,Y,National Adult,1498,,Face-to-face interview,,False
USCBSNYT.090976.R32,Ford,38,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USCBSNYT.090976.R32,Carter,46,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USCBSNYT.090976.R32,Someone else,2,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USCBSNYT.090976.R32,Don't know,14,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's economy?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USCBSNYT.76MAR.R09C,Gerald Ford,41,"If the (1976) Presidential election were being held today, would you vote for Gerald Ford, the Republican, or Jimmy Carter, the Democrat?",,,03/1/1976,CBS News; New York Times,,CBS News/New York Times Poll,03/18/1976,03/24/1976,Y,National adult,1524,,Telephone Interview,,True
USCBSNYT.76MAR.R09C,Jimmy Carter,39,"If the (1976) Presidential election were being held today, would you vote for Gerald Ford, the Republican, or Jimmy Carter, the Democrat?",,,03/1/1976,CBS News; New York Times,,CBS News/New York Times Poll,03/18/1976,03/24/1976,Y,National adult,1524,,Telephone Interview,,True
USCBSNYT.76MAR.R09C,Don't know/No answer/Refused,20,"If the (1976) Presidential election were being held today, would you vote for Gerald Ford, the Republican, or Jimmy Carter, the Democrat?",,,03/1/1976,CBS News; New York Times,,CBS News/New York Times Poll,03/18/1976,03/24/1976,Y,National adult,1524,,Telephone Interview,,True
USCAMREP.76JUL.R382,Carter,38,"(Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Reducing waste in government",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R382,Ford,24,"(Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Reducing waste in government",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R382,Both (vol.),8,"(Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Reducing waste in government",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R382,Neither (vol.),14,"(Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Reducing waste in government",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USCAMREP.76JUL.R382,Don't know,16,"(Please look at this card. On this card are listed some of the problems which the President must deal with. Regardless of how you are going to vote this year (1976), I'd like you to tell me whether Jimmy Carter or Gerald Ford would do a better job, from your point of view, in dealing with each problem, or issue.)...Reducing waste in government",,,07/1/1976,Cambridge Reports/Research International,,Cambridge Reports/National Omnibus Survey,07/1/1976,07/31/1976,N,National adult,1500,,Face-to-face interview,Sample size is approximate.,False
USHARRIS.091376.R1N,Ford,28,"Now, if you had to choose, who do you think could do a better job as President on...Working with Congress--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1N,Carter,58,"Now, if you had to choose, who do you think could do a better job as President on...Working with Congress--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USHARRIS.091376.R1N,Not sure,14,"Now, if you had to choose, who do you think could do a better job as President on...Working with Congress--Gerald Ford or Jimmy Carter?",,,09/13/1976,Louis Harris & Associates,,Harris Survey,08/1/1976,08/31/1976,N,Likely voters,1381,,Telephone Interview,Exact interview dates unknown (late August),False
USCBSNYT.090976.R31,Ford,46,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's foreign relations?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USCBSNYT.090976.R31,Carter,34,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's foreign relations?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USCBSNYT.090976.R31,Someone else,2,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's foreign relations?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USCBSNYT.090976.R31,Don't know,17,Which (1976) presidential candidate do you think is more likely to do a better job handling our country's foreign relations?,,,09/9/1976,CBS News; New York Times,,CBS News/New York Times Poll,08/29/1976,09/5/1976,Y,National Adult,1703,,Telephone Interview,,False
USYANK.768530.Q07B,"Yes, both acceptable",69,"Again, regardless of your personal preference (in the 1976 Presidential election), do you feel that in terms of providing moral leadership for the country you would find both Ford and Carter acceptable? (If no, ask:) Whom would you find unacceptable?",,,08/24/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",08/20/1976,08/24/1976,Y,Registered voters,1544,,Telephone Interview,,False
USYANK.768530.Q07B,Ford unacceptable,12,"Again, regardless of your personal preference (in the 1976 Presidential election), do you feel that in terms of providing moral leadership for the country you would find both Ford and Carter acceptable? (If no, ask:) Whom would you find unacceptable?",,,08/24/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",08/20/1976,08/24/1976,Y,Registered voters,1544,,Telephone Interview,,False
USYANK.768530.Q07B,Carter unacceptable,13,"Again, regardless of your personal preference (in the 1976 Presidential election), do you feel that in terms of providing moral leadership for the country you would find both Ford and Carter acceptable? (If no, ask:) Whom would you find unacceptable?",,,08/24/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",08/20/1976,08/24/1976,Y,Registered voters,1544,,Telephone Interview,,False
USYANK.768530.Q07B,Both unacceptable,6,"Again, regardless of your personal preference (in the 1976 Presidential election), do you feel that in terms of providing moral leadership for the country you would find both Ford and Carter acceptable? (If no, ask:) Whom would you find unacceptable?",,,08/24/1976,"Yankelovich, Skelly & White",Time Magazine,"Time/Yankelovich, Skelly & White Poll",08/20/1976,08/24/1976,Y,Registered voters,1544,,Telephone Interview,,False
USHARRIS.090976.R1,Ford,39,"For President this November (1976) it will be between Gerald Ford for the Republicans and Jimmy Carter for the Democrats. If you had to make up your mind right now, would you vote for Ford the Republican or for Carter the Democrat?",,,09/9/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/30/1976,Y,Likely voters,2844,,Telephone Interview,Combined results of two surveys.,True
USHARRIS.090976.R1,Carter,53,"For President this November (1976) it will be between Gerald Ford for the Republicans and Jimmy Carter for the Democrats. If you had to make up your mind right now, would you vote for Ford the Republican or for Carter the Democrat?",,,09/9/1976,Louis Harris & Associates,,Harris Survey,08/18/1976,08/30/1976,Y,Likely voters,2844,,Telephone Interview,Combined results of two surveys.,True
