QuestionID,QuestionTxt,QuestionNote,SubPopulation,ReleaseDate,SurveyOrg,SurveySponsor,SourceDoc,BegDate,EndDate,ExactDates,SampleDesc,SampleSize,VariableName,IntMethod,StudyNote,Approve,Disapprove,No Opinion
USSRBI.120707.R19B,"(Now I'd like to get your feelings on those candidates (for the 2008 Democratic and Republican presidential election nominations) who you know something about.  I would like you to rate each candidates on a scale running from 0 to 10.  If you feel very favorable toward the candidates you would give them a 10.  If you feel very unfavorable you give them a 0.  If you feel neither favorable or unfavorable you would give them a 5.  Of course, you can use any number between 0 and 10 for your rating.)...Illinois Democratic Senator Barack Obama",nan,Asked of Registered voters who said they know a great deal/some about the candidate (76%of registered voters),12/7/2007,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/Abt SRBI Poll,11/12/2007,11/19/2007,Y,National adult,1863,Q19B,Telephone Interview,nan,56.0,22.0,20.0
USORC.011208.R01A,"We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them....Illinois Senator Barack Obama",nan,nan,01/12/2008,Opinion Research Corporation,Cable News Network (CNN),CNN/Opinion Research Corporation Poll,01/9/2008,01/10/2008,Y,National adult,1033,Q1B,Telephone Interview,nan,55.0,28.0,17.0
31120306.00005,"Are you favorable or unfavorable towards...Barack Obama?...Very favorable, somewhat favorable, unfavorable",nan,nan,10/5/2007,"Penn, Schoen & Berland Associates",nan,PSB October 2007 New Hampshire Tracker,10/3/2007,10/4/2007,Y,New Hampshire likely Democratic primary voters,521,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",79.0,16.0,5.0
USPSRA.032708.R04D,"(Now I'd like your views on some people.  As I read some names, please tell me if you have a favorable or unfavorable opinion of each person.)...Barack Obama...Would you say your overall opinion of...Barack Obama is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,03/27/2008,Princeton Survey Research Associates International,Pew Research Center for the People & the Press,Pew Research Center for the People & the Press Political Survey,03/19/2008,03/22/2008,Y,National adult,1503,Q4D,Telephone Interview,nan,56.0,34.0,10.0
USODFOX.043008.R05,(I'm going to read you the names of several individuals and groups.  Please tell me whether you have a generally favorable or unfavorable opinion of each one.  If you've  never heard of someone please just say so.)...Barack Obama,nan,nan,04/30/2008,Opinion Dynamics,Fox News,FOX News/Opinion Dynamics Poll,04/28/2008,04/29/2008,Y,National registered voters,900,nan,Telephone Interview,nan,47.0,42.0,11.0
31120041.00001,"Are you favorable or unfavorable towards...Barack Obama?...Very favorable, somewhat favorable, unfavorable",nan,nan,11/5/2007,"Penn, Schoen & Berland Associates",nan,PSB Early November 2007 Iowa Tracker,11/1/2007,11/5/2007,Y,Likely Iowa Democratic caucus-goers,437,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",82.0,15.0,3.0
USTARR.07BATT1.R14,"(Now I would like to read you the names of several other individuals who have been mentioned in the news recently.  For each one, please tell me whether you have heard of that person and if so, whether you have a favorable or an unfavorable impression of them.  If you do not recognize the name, just say so.)...Barack Obama...(If Favorable/Unfavorable, ask:) Would that be a strongly favorable/unfavorable impression or just a somewhat favorable/unfavorable impression?",nan,nan,01/17/2007,Tarrance Group; Lake Research Partners,George Washington University,George Washington University Battleground 2008 Survey,01/8/2007,01/11/2007,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who said they are somewhat/very/extremely likely to vote in the 2008 election.,46.0,21.0,33.0
USGALLUP.07MAY04.R03G,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,05/8/2007,Gallup Organization,USA Today,Gallup/USA Today Poll,05/4/2007,05/6/2007,Y,National adult,1010,Q3G,Telephone Interview,nan,50.0,24.0,25.0
USSRBI.012507.R11B,"How favorable an impression do you have of...Barack Obama--very favorable, somewhat favorable, somewhat unfavorable, or very unfavorable?",nan,"Asked of Registered voters who said they know a great deal/some/not much about this 2008 possible presidential election candidate or just know the name Barack Obama (77% of Registered voters, 64% of sample)",01/25/2007,"Schulman, Ronca & Bucuvalas, Inc.",Time Magazine,Time/SRBI Poll,01/22/2007,01/23/2007,Y,National adult,1242,Q11_2,Telephone Interview,nan,70.0,23.0,7.0
USSRBI.082307P.R10H,"(Now I'd like your views on some people.) Would you say your overall opinion of...Barack Obama is very favorable, mostly favorable, mostly unfavorable, or very unfavorable?",nan,nan,08/23/2007,Princeton Survey Research Associates International,Pew Research Center for the People & the Press; Pew Forum on Religion and Public Life,Pew Forum on Religion & Public Life/Pew Research Center for the People & the Press Survey,08/1/2007,08/18/2007,Y,National adult,3002,Q10H,Telephone Interview,nan,48.0,26.0,26.0
USQUINN.061307.R17,"Is your opinion of--Barack Obama favorable, unfavorable or haven't you heard enough about him?",nan,nan,06/13/2007,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,06/5/2007,06/11/2007,Y,National registered voters,1711,nan,Telephone Interview,nan,48.0,21.0,31.0
USGREEN.07DCJUL.R017,"(Now, I'd like to rate your feelings toward some people and organizations, with one hundred meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and fifty meaning not particularly warm or cold.  You can use any number from zero to one hundred, the higher the number the more favorable your feelings are toward that person or organization.  If you have no opinion or never heard of that person or organization, please say so.)...Barack Obama...Give...Barack Obama a rating, with 100 meaning a very warm, favorable feeling, zero meaning a very cold, unfavorable feeling, and 50 meaning not particularly warm or cold. (If Don't know, ask;) Would you say you are unable to give an opinion of...Barack Obama, or have you never heard of...Barack Obama?",Mean = 52.5,Asked of Form B half sample,07/23/2007,Greenberg Quinlan Rosner Research,Democracy Corps,Democracy Corps Poll,05/29/2007,05/31/2007,Y,National likely voters,1000,nan,Telephone Interview,Likely voters are registered voters who voted in the 2004 election/weren't registered/ineligible/too young to vote and said they are probably or almost certain to vote in the 2008 election.,38.0,28.0,34.0
31119485.00003,"Are you favorable or unfavorable toward...Barack Obama?...Very favorable, somewhat favorable, unfavorable",nan,nan,02/28/2007,"Penn, Schoen & Berland Associates",nan,PSB February 2007 Flash Poll,02/25/2007,02/26/2007,Y,National likely voters,606,nan,"Telephone Interview, Cell Phone; Telephone Interview, Landline","This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",53.0,25.0,22.0
USQUINN.060506.R05K,"(I'd like to get your feelings toward some of our political leaders and other people who have been in the news.  I'll read the name of a person and I'd like you to rate that person using something called the feeling thermometer.  You can choose any number between 0 and 100.  The higher the number, the warmer or more favorable you feel toward that person, the lower the number, the colder or less favorable.  If we come to a person who you haven't heard enough about to form an opinion, you don't need to rate the person.  Just tell me and we'll move on to the next one.) How do you feel about...Barack Obama?",Mean = 58.4,nan,06/5/2006,Quinnipiac University Polling Institute,nan,Quinnipiac University Poll,05/23/2006,05/30/2006,Y,National registered voters,1534,nan,Telephone Interview,nan,23.0,13.0,64.0
USGALLUP.07AUG13.R35H,"(Next, we'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,08/22/2007,Gallup Organization,nan,Gallup Poll,08/13/2007,08/16/2007,Y,National adult,1019,Q35H,Telephone Interview,nan,52.0,29.0,19.0
USABCWP.022707A.R15C,"Do you have a favorable or unfavorable impression of...Barack Obama? (If Favorable/Unfavorable, ask:) Do you feel that way strongly or somewhat?",nan,nan,02/27/2007,TNS Intersearch,ABC News; Washington Post,ABC News/Washington Post Poll,02/22/2007,02/25/2007,Y,National adults including an oversample of African Americans,1082,Q23C,Telephone Interview,Results were weighted to be representative of a national adult population.  Interviews were conducted by TNS Intersearch.,54.0,30.0,16.0
31120277.00003,"(Are you favorable or unfavorable toward this person?...Very favorable, favorable, unfavorable)...Barack Obama",nan,nan,03/24/2007,"Penn, Schoen & Berland Associates",nan,PSB March 2007 Tracker,03/14/2007,03/18/2007,Y,National likely voters,607,nan,Telephone Interview,"This survey was conducted on behalf of Hillary Clinton. These data have been made available with the support of the Society of Presidential Pollsters and the Special Collections Research Center, George Washington Libraries and Academic Innovation, The George Washington University. Please contact the Special Collections Research Center for access to materials in the Mark Penn Digital Polling Data Collection and Oral History. Speccoll@gwu.edu",55.0,25.0,20.0
USCBS.081507.R28,"Is your opinion of Barack Obama favorable, not favorable, undecided, or haven't you heard enough about Barack Obama yet to have an opinion?",nan,Registered voters,08/15/2007,CBS News,nan,CBS News Poll,08/8/2007,08/12/2007,Y,National adult including an oversample of African Americans,1214,Q28,Telephone Interview,Results are weighted to be representative of a national adult population.,36.0,20.0,44.0
USGALLUP.07APIL02.R37H,"(We'd like to get your overall opinion of some people in the news.  As I read each name, please say if you have a favorable or unfavorable opinion of these people--or if you have never heard of them.) How about...Barack Obama?",nan,nan,04/11/2007,Gallup Organization,nan,Gallup Poll,04/2/2007,04/5/2007,Y,National adult,1008,Q37H,Telephone Interview,nan,49.0,24.0,26.0
